ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numéro du film;Genre
id193;4;"""Avengers"" est une révolution, on ne peut le nier. Un film de superhéros hors du commun excellemment mis en en scène par l'un des génies du Cinéma : Joss Whedon. Réunissant les principaux super-héros de l'industrie Marvel, ""Avengers"" est l'un des meilleurs films d'action de tous les temps. Si l'on peut ne pas apprécier la prévisibilité de l'histoire, la mise en scène de celle-ci reste tout de même très efficace. Les scènes d'actions sont terriblement prenantes, les effets visuels d'un réalisme époustouflant et les décors très bien exploités. Le plan séquence de la dernière séquence à New York prouve bien que le réalisateur sait y faire. La réalisation est superbe, les plans sont réfléchis et parfaitement cadrés, les coups sont durs et l'humour est très bien dosé. Le pari de la boîte de production est réussi, l'équipe du long-métrage a su réaliser une œuvre divertissante et intelligente, plaisant majoritairement à chacun des spectateurs. Aussi fort que ""Mad Max : Fury Road"", ce film qui brille par ses sujets bien exploités, sa mise en scène très bien foutue et son histoire bien écrite, émerveille. Le grand spectacle est au rendez-vous, l'atmosphère est prenante. Le récit est très simpliste mais cohérent, et à le mérite de réunir un casting incroyable. Chris Evans (""Snowpiercer"") incarne Captain America avec une parfaite aisance. Son jeu est crédible, tout comme Robert Downey Jr (""Tueurs Nés"") en Tony Stark. Scarlett Johansson (""Under The Skin"") est quant à elle superbe, belle et élégante en Black Widow. Avec elle vient Jeremy Renner (""The Town""), très bon Hawk-Eye. Chris Hemsworth (""La Cabane dans les Bois""), Mark Ruffalo (""Spotlight"") et Samuel L. Jackson (""Les 8 Salopards"") sont tout aussi convaincants dans leurs prestations, à savoir Thor, Bruce Banner et Nick Fury. Face à toute cette formidable équipe se querellant, Tom Hiddleston (""Crimson Peak"") se trouve imposant et charismatique. Son personnage est très bien écrit, le méchant est de qualité, à l'instar de son costume. Chaque personnage est très bien exploité, certes parfois un peu mis en retrait mais globalement bien présent à l'écran. Dantesque et surpassant chaque film Marvel, ""Avengers"" bluffe visuellement et auditivement. Alan Silvestri compose en effet une excellente Bande Originale allant avec brio avec l'ensemble film. Accompagnant toujours magnifiquement les scènes, la musique est inventive, originale et propose des morceaux restant en tête. Joss Whedon a compris ce qui fait un blockbuster réussi et pertinent, il a su transposer à l'écran une très bonne franchise à merveille. Son travail est superbe, son cahier des charges a été respecté. Bravo et merci Joss, ""Avengers"" est une révolution du genre, un grand film.";16/03/2016;https://www.allocine;130440;Action, Amour, Suspense
id194;2,5;Enfin, après 4 longues années d'attentes Avengers arrive ! Que dire ? Le film n'est pas (si) mauvais. Les effets spéciaux sont bluffants, les scènes d'action nous décollent du siège et l'humour est maîtrisé. Mais on s'ennuie parfois beaucoup car le scénario reste mince, voir inexistant. Le Cube Cosmique est aux mains des méchants, les gentils doivent combattre. Les personnages sont fades, personne n'évolue, rien ne se passe avant 1h40 de film quand arrive la grande bataille. Avengers n'est pas à la hauteur des espoirs que j'avais placés en lui...;18/05/2015;https://www.allocine;130440;Action, Amour, Suspense
id195;2,5;"4,3/5??!!!Cela veut donc dire que pour vous""Avengers"" surpasse la virtuosité de la mise en scène de Sam Raimi sur ""Spider-Man 2""?Cela veut donc dire que c'est aussi épique qu'un ""Seigneurs des Anneaux""?Cela veut donc dire qu'il surpasse en terme de thématique et d'humour ""Les Indestructibles""?Cela veut donc dire qu'il bat un ""Watchmen"" sur le terrain de la direction artistique(cette aspect,Avengers a pompé sur du ""Transformers"",qui n'est pas non plus une très bonne influence) et de la complexité du scénario?Voyons...!Il faut avouer qu'il y a une pauvreté de la caractérisation des personnages(La Veuve Noire et Nick Fury en particulier),l'omniprésence du second degré qui casse le potentiel homérique de l'histoire,la banalité de l'intrigue et la réalisation totalement plate de Whedon pour un film d'une telle envergure!Le film est aussi plombé par des dialogues sponsorisés par la NASA et le charisme du méchant de l'histoire équivalent à une huitre.Malgré que je surligne ses défauts pour compenser les critiques dithyrambiques,le film se laisse quand même regarder grâce à des scènes d'action sans originalité mais efficaces(surtout la dernière demi-heure) mais on oublie Avengers juste après l'avoir vu...";26/06/2012;https://www.allocine;130440;Action, Amour, Suspense
id196;5;"Ouah !!!! Encore une fois, marvel studios a érigé une merveille digne de ce nom. Ce film est tout simplement grandiose, ses scènes d'actions incroyables et son humour très drôle.Hulk est bien réussi, sans plus, je préférais l'autre acteur dans l'incroyable hulk mais en fait il joue quand même très bien. Hulk est bien représenté comme une menace et Black Widow au début du film joue très bien car l'alter-ego humain de Hulk doit faire assez peur. On sent que c'est une menace et qu'il joue un grand rôle et on est à la fois touché par sa tragédie.Iron Man est le pilier des Avengers et sûrement le personnage principal. Son humour est comme toujours décadent (notamment avec loki) et son armure magnifique. Son geste de bravoure à la fin du film est bien réussi.Captain America est sans doute le membre le plus têtu et c'est pourquoi il se rencontre souvent en tête à tête avec Iron Man. 
spoiler: 
La mort de Phil Coulson le fait rager
, Phil Coulson étant son plus grand fan. Captain America est le seul héros digne de ce nom et il porte bien son nom.Thor, dieu asgardien, qui revient sur Terre à cause de Loki qui lui aussi vient avec une armée. Attention les confrontations entre demi-frères !! Loki est hilarant et son humour est pire que celui de Stark, ce qui nous permet de nous marrer en plein film. Chris Hemsworth joue très bien le rôle de Thor et dans la bataille finale nous fait sentir sa rage contre Loki.Black Widow révèle son passé, pour le peu déchirant et joue à merveille. Bravo Scarlet Johansson !!Hawkeye est le seul héros que l'on ne voit hélas pas beaucoup, ce qui changera dans Avengers Age Of Ultron. Jeremy Renner semble s'être bien approprié son rôle chez marvel.Nick Fury est badass comme il faut et n'hésite pas à mentir ce qui fait de lui un vilain-héros !!On ajoutera la présence de Maria Hill et de Pepper Potts qui sont très bien joués.En gros, tous les acteurs jouent extrêmement bien et les scènes d'actions peuvent être considérés comme un vrai trésor. On ne s'ennuie jamais et l'humour est présent tout en étant exquis.Un vrai bijoux de cinéma américain, mon film préféré.5/5 Excellentissime, à voir et à revoir.";09/04/2014;https://www.allocine;130440;Action, Amour, Suspense
Visiteur;3,5;Dans le fond je n'approuve pas, mais alors pas du tout avengers. C'est un blockbuster surestimé, comme l'a été avatar avant lui. C'est également typiquement le genre de film fait avec du fric et pour faire encore plus de fric, sans réel amour du cinéma. Le scénario est plat, manichéen et prévisible ( les méchants Aliens envahissent la Terre, et commencent comme par hasard par Los Angeles, mais heureusement, les gentils héros américains vont sauver la vie de milliers d'Américains stupides qui ne sont là que pour se faire sauver ). Je trouve qu'il y avait mieux à faire en explorant plus les relations entre les personnages, et je trouve également que l'idée de mettre Loki en méchant principal est nulle ( il a plus une tête à claque que du charisme ).Toutefois avengers n'est pas non plus un mauvais film : les acteurs sont pas mauvais, les effets spéciaux sont très réussis, le film mêle des moments drôles et décalés qui font mouche. Enfin la BO d'Alan Silvestri accompagne plus que bien les batailles, qui sont particulièrement épiques. On passe un bon moment et le film remplit sa fonction principale : divertir.Bref Avengers est un bon blockbuster, mais il n'est pas le chef-d'œuvre qu'on nous vend.;20/07/2015;https://www.allocine;130440;Action, Amour, Suspense
id198;1;"Je ne m'en cache pas, on m'avait beaucoup parlé de ces ""Avengers"" avant d'aller les voir, si bien que je n'y allais pas totalement l'esprit vierge. Malgré tout, ce que j'en avais entendu était tellement contrasté que je n'avais finalement aucun a priori positif ou négatif. J'étais neutre. Je ne demandais qu'à découvrir... Pourtant, une demi-heure après le début du film, je dormais déjà. Alors je sais, ceux qui me lisent se disent que je dors beaucoup au cinéma – ce qui n'est pas faux – mais ça reste quand même un signe qui ne trompe pas ! Eh puis merde : actuellement je suis en vacances, je dors comme un loir, j'ai vraiment la pêche pour aller voir les films, donc pour réussir à m'assommer il fallait quand même y aller ! (Sûrement l'oeuvre du méchant Thor... Ho ! Ho ! Je m’aime en clown...) En même temps, c'est vrai que j'aurais dû m’en douter un peu : ""Iron Man"" j'avais trouvé ça bof ; ""Thor"" j'avais trouvé ça bof et ""Captain America"" j'avais aussi trouvé ça bof. beaucoup diront qu'il faudrait être un peu nouille pour espérer que cet ""Avengers"" relève le niveau ! A dire vrai, je le confesse, j'avais espéré que les précédents films sortis sous cette licence ne soient que des prétextes tandis que cet aboutissement qu'est ""Avengers"" serait en fin de compte le vrai cœur du projet. Mais bon, en deux minutes j'ai été rappelé à la réalité : quand j'ai vu Benoît Magimel déguisé en Philippe Candeloro sortir du Allsparks de ""Transformers"" en tenant une torche olympique saveur tropicale, j'ai vite compris que cet univers n'était décidément pas fait pour moi. Avec tout cet univers de personnages fluo ringards qui ne font que brasser du vent dans des postulats dignes des pires séries Z, je ne vois pas comment mon cerveau aurait pu résister à l'envie de se mettre en veille. D'ailleurs, je ne sais pas vous, mais il y a carrément des moments où je regardais des scènes de dialogues en me disant ""mais comment font-ils pour ne pas exploser de rire en débitant des propos aussi nazes ?"" Alors après, certes, je les entends les arguments de ceux qui diront qu'il faut être fan de ces personnages ""Marvel"" pour aller voir cet ""Avengers"" ; n'empêche que je n'avais pas eu besoin de ça pour apprécier ""Hellboy"" et ""Superman"". (Oui, j'ai aimé le Superman de Bryan Singer, c'est vous dire si je suis complaisant d'habitude avec les héros entièrement vêtus de lycra fluo) Du coup, après tout ce que je viens de dire, vous comprendrez à quel point je m'en balance du débat consistant à savoir si la cohabitation des héros est bien gérée ! Le pire, c'est que si j'avais à m'exprimer sur la question, je dirais sûrement qu'effectivement, elle est bien gérée. Mais bon, ce n'est pas parce qu'on sait aligner ses étrons comme il faut dans une boîte qu'on peut refermer le tout et prétendre que c'est du Kinder Délice. Désolé pour les fans de Marvel : sûrement ne faudra-t-il pas prendre en compte mon avis, mais par contre, pour les spectateurs qui sont ni chaud ni froid je pense qu'il faudra passer son chemin.";18/08/2012;https://www.allocine;130440;Action, Amour, Suspense
id199;2;"Après une grosse première heure fastidieuse qui nous balance un flot de dialogues complexes, inintéressants et insipides à la figure, et une histoire globalement convenue qui frise le néant en terme d'inspiration, le reste du film rattrape largement le tout. On a en effet droit à une scène d'anthologie d'une demi-heure qui nous en met plein à la gueule avec un déluge d'effets visuels de premier ordre et une mise en scène titanesque. C'est très impressionnant. Dommage que les personnages soient si mal traîtés et que la première moitié du film soit si insipide. Cette première moitié aurait pu et aurait du d'ailleurs se focaliser sur la psychologie des super, mais il n'en est rien. J'aurais bien souhaité un peu plus d'originalité et d'inventivité dans le recrutement des différents avangers d'ailleurs. On se demande pourquoi avoir fait durer le film aussi longtemps dans ce cas là. Dommage aussi que l'alchimie de la team entre les super-héro ne tienne pas vraiment toutes ces promesses, et que Stark vienne encore nous accabler de son humour vaseux et puéril. La veuve noire jouée par Scarlet Johaanson ne sert strictement à rien à part afficher sa paire de boobs pour que çà fasse plus vendeur. Pour moi seul Hulk tire véritablement son épingle du jeu. Captain america, après nous avoir affublé d'un film médiocre, est toujours aussi ringuard et peu intéressant. Le mec avec l'arc, je ne vais même pas en parler. Charisme zero ce gars. Thor quant à lui, fait le minimum syndical, mais peu au moins se targué d'être cohérent concernant sa présence dans le film. Et que dire sur le méchant Luki, on n'y croit pas une seconde et on oublie ce qu'il veut. Ou on ne comprend rien à ces motivations intrinsèques du moins. On n'arrive pas une seconde à le prendre au sérieux. Selon moi le réalisateur s'est tout simplement prit les pieds dans le tapis avec ce projet un peu trop ambitieux (où on réunis quelques uns des marvels les plus en vogue du moment alors que la plupart de leurs films respectifs étaient franchement mauvais) pour ses épaules. Quoique vu le succès incroyable qu'il a remporté...Bref, ""Pas terrible"" pour la deuxième moitié et les musiques quand même. Et c'est bien généreux. Tout ça me donne envie de revoir les Spidey de Raimi et les Hellboy de Del toro tiens...";26/04/2015;https://www.allocine;130440;Action, Amour, Suspense
id200;5;"The Avengers : le film que j'attendais depuis lontemps et l'attente a valu le coup, je n'ai pas été déçue au contraire ! Un Marvel extrèmement bien réussi et très époustouflant ! Chaque personnage est mis en valeur, pas un seul n'est mis de côté ou bien peu vu dans le film, c'est d'ailleurs ce que je craignais. La réalisation est impressionnante, notamment les scènes finales du combat, on s'en prend plein la vue !Pas mal de touches d'humour, merci à Tony Stark et Hulk ;) Les acteurs sont au top, j'ai pris beaucoup de plaisir à voir ce film, et étant donné que j'ai la carte Le Pass, le voir une seconde fois va être inévitable !Allez le voir de toute urgence, vous ne serez pas déçu !";25/04/2012;https://www.allocine;130440;Action, Amour, Suspense
id201;3;"Un blockbuster américain qui nous propose pas mal d'action, des effets spéciaux bien travaillés, et étonnamment, de belles scènes comiques. Cependant, le film souffre de nombreuses longueurs, le méchant est dénué d'intérêt et, même les ""Avengers"" manquent parfois de charisme ou leurs pouvoirs ne sont pas assez mis en avant. Seule la séquence de combat finale est vraiment intéressante et prenante à regarder. Malgré ces défauts, il faut incontestablement souligner cet étonnant et fantastique projet qui a été de réunir 6 super-héros de l'univers Marvel dans une même production !";21/07/2012;https://www.allocine;130440;Action, Amour, Suspense
Visiteur;5;"Que dire de ce film qui est tout simplement..... INCROYABLE!!!     Tout d'abord un casting parfait: tout les acteurs collent à leur personnages parfaitement: Robert Downey Jr, qui n'incarne pas Tony Stark, il l'est tout simplement. Chris Hemsworth, qui est très bon dans le rôle de Thor: vaillant, gentil, même un peu naïf notamment avec Loki à qui il voue malgré tout un amour fraternel très touchant pour ma part. Mark Ruffalo qui incarne très bien Hulk (et j'ai vu aussi la version avec Edward Norton) très humain, mis à part quand son double vert débarque. Chris Evans, peut-être pas le meilleur acteur au monde mais qui joue bien son rôle de Captain America, un peu dépassé par son temps,qui est en quelque sorte le chef du groupe (c'est quand même le plus vieux après tout!) il règle les conflits de ses cadets, 
spoiler: 
par exemple Iron Man et Thor qui se battent dans la forêt et Rogers arrive pour les stopper
. Scarlett Johansson très juste en super-espionne, capable de mener à bien toutes les missions qui lui sont confiées: 
spoiler: 
convaincre Banner de se joindre à eux, trouver pourquoi Loki est le seul à vouloir rester dans sa cage...
. Jeremy Renner, un bon acteur qui lui aussi est bon en super-espion, même si c'est un peu regrettable de ne pas le voir énormément dans le film. Samuel L. Jackson lui aussi parfait en chef du Shield charismatique et enfin Tom Hiddleston dans le rôle de Loki, le ""super-vilain"": merveilleux acteur pour ma part, qui joue très bien le méchant qui en fait ne l'est pas tant que ça mais qui est surtout malheureux et jaloux de son frère Thor, je trouve qu'il exécute notamment très bien les scènes où Loki s'énerve ou celles où il est triste, même si certaines sont feintes: 
spoiler: 
quand Thor essaye pour la énième fois de le raisonner et Loki fait semblant d'aller dans son sens pour finalement le planter
, c'est pourquoi d'ailleurs je ne comprend pas les critiques sur son jeu qui pour moi est irréprochable, 
spoiler: 
la scène de Thor, où Loki s'explique avec Odin et où on découvre par la même occasion qu'il est en réalité le fils de Laufey est ultra touchante tellement on ressent le désespoir dans sa voix et ses paroles
.Tout ça saupoudré d'humour, de magnifiques effets spéciaux, d'un scénario certes simple mais très efficace, d'une bonne BO et vous obtiendrez un des meilleurs films de super-héros (sinon le meilleur) à voir et à revoir!";22/04/2013;https://www.allocine;130440;Action, Amour, Suspense
id203;3,5;"Quand on se retrouve devant un film comme Avengers on est prit par plusieurs craintes avant de visionner le film. La première est de se retrouver encore une fois devant la Bande Annonce pour un autre film comme ce fût le cas pour les précédentes productions Marvel mettant en scènes les super héros que l'on voit dans ce film. Une autre crainte vient de la profusion de personnages qui peut être mal gérée à l'écran ou pire que l'on voit l'ensemble des protagonistes s'éclipser pour mettre davantage en avant le protagoniste le plus ""rassembleur"" pour le public. Et la dernière crainte vient du réalisateur qui n'avait pas encore convenablement fait ses preuves sur grand écran avec un film à très grand spectacle ce que l'on était en droit d'attendre pour ce Avengers, donc pour le coup on pouvait craindre un certain manque d'ambition visuelle.Et bien pour tout dire, à l'issue du visionnage de ce film, toutes mes craintes ont été renversées. C'est ultra spectaculaire et vraiment bien filmé donnant pour le coup de bonnes leçons de mises en scène de l'action à certains. Joss Whedon m'a ici bien surpris avec son style dynamique mais aussi très fluide et ce qu'il en soit de la mise en scène ou  du scénario. Bien sur ce dernier est loin d'être irréprochable, constitué de part et d'autres d'énormes facilités ou d'incohérences, de plus il est loin d'être original. Mais toutefois il a un énorme mérite : se laisser suivre et surtout présenter équitablement ses personnages en réservant à chacun son moment. En effet si le reproche que l'on peut faire à ce genre de film réunissant des ""Dream Team"" est de souvent laisser sur le carreau l'ensemble du cast pour ne mettre en valeur qu'un acteur, ce n'est pas vraiment le cas ici. Chacun à son rôle à jouer, son entrée classe et ses punchlines épiques... même si il faut le reconnaitre mais pour ce dernier point c'est sans doute Tony Stark/Iron Man qui a les meilleurs.Cela m'offre une transition pour parler d'un autre point : l'humour. Parfaitement distillé, jamais lourdingue ou intervenant tels un chevaux dans la charcuterie ou telle cette expression nullissime. On se marre et faut le dire que c'est fun tout ça ajoutant encore plus à la dimension de parfait divertissement déjà bien supportée par son côté ultra spectaculaire. Et là j'en viens à donner la plus grande qualité à ce Avengers: on passe un p*tain de bon moment tout simplement.Certes les pro Cahier du cinéma vont gueuler devant ce condensé d'entertainment bien Ricain, mais les autres un peu moins pisses froids ne pourront que jubiler devant un tels spectacle parfaitement calibré pour divertir son spectateur. Mais ce n'est pas pour autant qu'il se cache pas derrière cet aspect pour légitimer un manque de finition artistique comme c'est trop souvent le cas avec ce genre de films (Stephen Sommers, Roland Emmerich oui vous êtes visés). En clair on ne nous prend pas non plus pour des cons et on nous donne exactement ce que l'on nous avait promis et ça donne un excellent film.Du très beau boulot.";20/10/2015;https://www.allocine;130440;Action, Amour, Suspense
id204;4,5;"Cela m'arrive rarement, surtout en ce moment, mais là, je crois que je vais être obligée de rejoindre l'avis général : j'ai adoré. La première partie du film est vraiment intéressante, car elle nous propose une redécouverte de tous les Avengers séparément, puis en tant de groupe. Ils essayent de collaborer, de s'entendre, de mettre leur ego de côté, et nous les observons tenter de former une équipe que Banner lui même définit de ""bombe à retardement"". Malgré quelques longueurs, les motivations, les faiblesses et les forces de chacun sont développées d'une manière très crédible et s'accordent pour finalement se compléter. Et c'est justement cela qui fait la force de la deuxième partie : outre une avalanche d'effets spéciaux plus impressionnants les uns que les autres, les Avengers nous propose une incroyable définition de l'esprit d'équipe. Lors de la sublime bataille finale dans un New York dévasté, ces supers héros anticipent les mouvements de leurs partenaires, coordonnent leurs attaquent, se protègent les uns les autres, et nous offrent un spectacle hallucinant. Ma scène préférée est d'ailleurs celle où la caméra tourne autour du cercle qu'ils forment, car cela résume parfaitement l'entente et la parfaite compréhension qu'ils ont réussie à créer entre eux. Et puis, cerise sur le gâteau, l'humour est toujours très présent. Que demander de plus ? Alors, si vous n'avez pas encore vu cette merveille cinématographique, n'hésitez plus un instant !";16/08/2013;https://www.allocine;130440;Action, Amour, Suspense
id205;5;"""Avengers"" ou le film de super-héros le plus réussi. Après les films de présentation des différents vengeurs (en solo) qui étaient plutôt bons, Marvel lance le film qui va bouleverser le monde des super-héros en les regroupant chacun dans un seul et même film où ils doivent travailler en équipe pour sauver la Terre de la domination extra-terrestre. Bien sûr, les ego de chacun ne vont pas faciliter la cohésion de l'équipe. « Avengers » réussi le pari fou de plaire à ceux qui ont aimé (ou pas) les films en solo mais de plaire également à ceux qui n'ont vu aucun de ces films ""préparatoires"". Il n'y a en effet pas besoin d'avoir vu les films de la phase 1 de Marvel pour apprécier cette réunion de super-héros. Il reste tout de même préférable d'avoir déjà vu ces films avant de se lancer dans « Avengers » mais ce n'est pas nécessaire et c'est tant mieux. Néanmoins, bien que ce film ne dépende pas des autres, il permet tout de même de relier les super-héros et leurs histoires sans que celles-ci n'influencent le récit (sauf pour Thor). Mais « Avengers » ne se résume pas à une simple réunion de super-héros qui font connaissance, ce blockbuster avait beaucoup de potentiel avec tous ces personnages héroïques et Joss Whedon a parfaitement su l'exploiter. Les films en solo étaient divertissant et avec de bons effets spéciaux mais « Avengers » les surpasse tous largement. Il y a deux grandes scènes de combat dans le film et chacune est spectaculaire. Cependant, l'affrontement final est dantesque ! Les effets spéciaux sont sublimes, le spectacle grandiose et la mise en scène (avec un plan-séquence regroupant tous les héros) impeccable. Rien que pour cette scène incroyable, « Avengers » mérite d'être considéré comme étant l'un des plus gros et meilleurs blockbusters de tous les temps. L'un des risques était que l'un des personnages ait une trop grande importance et qu'il fasse ainsi de l'ombre aux autres. C'est un peu le cas, Hawkeye (Jeremy Renner) a moins d'importance que les autres mais dans l'ensemble, chacun a sa part à jouer dans le récit. Joss Whedon a surprit tout le monde en réussissant cet exploit incroyable. Il a aussi permit d'ajouter de nombreuses touches d'humour dans certaines scènes où on ne s'y attendait pas. ""Avengers"" est un film de super-héros qui ne se prend pas au sérieux, qui fait parfois rire mais surtout qui émerveille toujours, même après l'avoir vu et revu des dizaines de fois";01/06/2014;https://www.allocine;130440;Action, Amour, Suspense
id206;5;"En début d'année 2012 jamais vous ne m'aurez entendu dire que j'attendais ce film avec impatience. Pourtant, les excellentes critiques presse et spectateur m'ont vraiment donné envie de le voir. Au moment de la séance je n'avait vu ni ""Captain America"" ni ""Thor"" et n'étant pas vraiment un fan de l'univers Marvel et des comics, je dois avouer qu'au début du film j'étais un peu largué par l'histoire (qui suit celle des 2 films cité précédemment). Mais une fois tout les Avengers réunis je peux vous garantir que j'ai pris mon pied. Une belle bande de héros dans un film vraiment excellent. Robert Downey Jr et son personnage de Tony Stark est toujours aussi charismatique et est très clairement le leader de cette jolie bande. On rit, on flippe (un petit peu) et on est époustouflé par la superbe bataille dans les rues de New York (avec notamment un plan séquence en plein combat absolument génial). En bref, ""Avengers"" était un pari haut combien risqué mais que Joss Whedon a réussi haut la main en nous offrant un des meilleurs Blockbuster de 2012 (Avec ""The Dark Knight Rises"" ) .";02/04/2018;https://www.allocine;130440;Action, Amour, Suspense
Visiteur;3;Le meilleur film de marvel peut etre. Certes, c'est loin d'etre un scenario en béton, Mais les dialogues avec humour, l'action et le spectacle y sont. Réunir pas moins de 6 super-héros, c'etait impossible y'a une dizaine d'année... On retrouve le Hulk le plus convaincant.;06/01/2016;https://www.allocine;130440;Action, Amour, Suspense
id208;4,5;Film de clôture de la Phase 1 de Marvel, premier film de super-héros à en réunir six à la fois, troisième plus gros succès du cinéma,… bref Marvel a réussi son pari de réunir le plus célèbres super-héros de son univers. Lorsque Nick Fury, le directeur du S.H.I.E.L.D., l’organisation qui préserve la paix dans le monde, cherche à former une équipe hors du commun pour empêcher l’invasion et la destruction de la Terre par Loki qui a réussi à s’emparer du Cube Cosmique et de son pouvoir illimité avec son armée de Shitoris, Iron Man alias Tony Stark, Captain America alias Steve Rogers, Thor, Hulk alias Bruce Banner, La Veuve Noire alias Natasha Romanoff et Œil de Faucon alias Barton répondent présent. Mais les Avengers ont beau former la plus formidable et puissante des équipes, ils leur reste encore à apprendre à travailler ensemble, et non les uns contre les autres. Le plus grand des combats de tous ces héros ne se gagnera pas en solo cette fois si mais en équipe. Sorti en 2012, Avengers était un des films le plus attendus de l’année car rassemblant ( enfin ) de nombreux super-héros dans un seul et même film, de quoi faire fantasmer les fans de comics et de films de super-héros. Et bien Marvel a réussi le challenge car le film a récolter plus d’un milliard de recettes mondiale se classant ainsi troisième plus gros succès de tous les temps derrière Titanic et Avatar de James Cameron. Confié à Joss Whedon, un réalisateur venu du monde des séries télévisées qui a notamment mit en scène de nombreux épisodes de la mythique série Buffy contre les Vampires, le projet Avengers avait de quoi attiser la curiosité, déjà sur le papier comme étant LE film de super-héros mais aussi comme étant le premier film de Whedon au cinéma qui se retrouve à la tête d’une des plus grosses productions de l’année 2012 avec un budget approchant les 220 millions de dollars ! Mais le résultat vous le connaissez déjà, avec un succès plus que pharaonique Avengers assure à Marvel Studios la place numéro une en matière de studios producteurs de films de super-héros, et oui même devant DC Comics qui possède tout de même sa grosse trilogie Dark Knight de Christopher Nolan. Si les studios Marvel passent devant DC Comics c’est qu’ils ont réussi en l’espace de quatre ou cinq ans à monter le projet Avengers alors que DC Comics peine à mettre en scène son film choral : Justice League rassemblant entre autre Batman, Superman, Wonder Woman, Green Lantern et Flash. Mais pour revenir à Avengers il faut dire que nous avons là un film vraiment fun et explosif où tous les ingrédients du film de super-héros par excellence sont là : un bon scénario même si ici il est très « mince », des scènes d’action explosives, des personnages très attachants, bien écrit et interprétés, de l’humour, des effets spéciaux à couper le souffle, une réalisation dynamique,… bref Avengers c’est du pur divertissement à la sauce Marvel et pour tout le monde ! Si vous cherchez un scénario complexe et intéressant vous passerez peut-être votre chemin et irez voir le tryptique de Christopher Nolan consacré à Batman car ici Avengers en possède un, certes très intéressant pour moi car fan des films Marvel, mais tout de même ultra-light où une grosse invasion extraterrestres se prépare pour détruire notre bonne vieille Terre et une équipe de héros exceptionnels est constitué pour riposter et défendre la planète. Après il reste toujours les sous intrigues qui rythme l’histoire comme l’arrivée de Loki sur Terre, la convocation des Avengers par le S.H.I.E.L.D., l’attaque de l’héliport par les méchants, la division de notre groupe de héros car mésentente et le grand final avec une bataille spectaculaire d’environ trente minutes dans Manhattan où immeubles, routes, voitures, vaisseaux extraterrestres sont réduits en poussière par nos super-héros préféré. Toutes ces sous intrigues sont reliées en une et seule même histoire par ailleurs excellente. Le film ressemble peut-être fortement au film type de création d’un groupe de héros, d’invasion extraterrestres et de destruction massive mais on s’en fiche puisque l’essentiel et l’objectif numéro un sont là : divertir ! Joss Whedon a donc réussi à donner vie à ce film spectaculaire et très attendus au tournant car six super-héros dans un seul et même film c’était du jamais vu jusqu’à présent ! Le réalisateur du petit écran maîtrise parfaitement son film, consacre assez de temps pour chaque personnages et à l’action même si la bataille finale paraît parfois un peu longue avec ses multitudes d’explosions et destructions. Whedon a su mettre du dynamisme, du spectaculaire et de l’humour dans son film ce qui en fait désormais une œuvre culte du film de super-héros. Pour ce qui est des liens avec les films de la Phase 1 on retrouve beaucoup de références entre les équipements de l’H.Y.D.R.A. du film Captain America - First Avengers, le Cube Cosmique, les évaluations de Tony Stark présentes à la fin d’Iron Man 2 : « pas fait pour travailler en équipe, narcissique… » et en passant par les allusions à la destruction d’Harlem de L’Incroyable Hulk et par les retours de différents personnages tels Natasha Romanoff, Nick Fury, l’agent Barton, Loki, Pepper Potts, l’agent Coulson et le scientifique Erik Selvig. Bref Avengers est un film de conclusion de la Phase 1 comprenant précisément Iron Man, Iron Man 2, Thor, Captain America - First Avenger, L’Incroyable Hulk et bien sur Avengers où tous les super-héros sont rassemblés. Mais pour terminé cette critique je conclurais sur la plus grande force du film : son casting. Accompagné d’une formidable distribution d’acteurs tous excellents, le film Avengers possède un charme que certains autres films de super-héros n’ont pas : des personnages hauts en couleur aux personnalités bien écrites et surtout ils sont interprétés à la perfection. Avec Robert Downey Jr., Chris Evans, Chris Hemsworth, Mark Ruffalo, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Samuel L. Jackson, Clark Gregg, Stellan Skarsgard et Gwyneth Paltrow, Avengers possède un des meilleurs casting de l’année 2012 et qu’un film de super-héros puisse avoir. Pour conclure je dirais que le film de Joss Whedon est excellent, fun, jouissif et qu’il deviendra surement au fil des années un classique du genre.;06/11/2013;https://www.allocine;130440;Action, Amour, Suspense
id209;4;N'ayant pas vu Iron Man, Hulk, Captain America et Thor je suis quand même allé le voir !! D'ailleurs il n'y a pas forcément besoin d'aller les voir avant de voir celui-là on n'est pas perdu du tout mais bon si on peut les voir avant c'est toujours mieux mais si vous connaissez un minimum les personnages ça le fait.En bref c'est un très bon film, une bande son correcte signée Alan Silvestri de qui on doit les Retour Vers Le Futur, Seul Au Monde, Le Pôle Express, Abyss, Forrest Gump et bien d'autres. Une bonne pléiade d'acteurs avec entre autre Jeremy Renner, Scarlett Johansson, Chris Hemworth, Robert Downey Jr … Un film à voir.Je lui mets 8/10 !!;23/09/2012;https://www.allocine;130440;Action, Amour, Suspense
