ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;Numro du film;Genre;proba_nega;proba_neutre;proba_positif
Visiteur;5;"Que dire de ce film qui est tout simplement..... INCROYABLE!!!     Tout d'abord un casting parfait: tout les acteurs collent  leur personnages parfaitement: Robert Downey Jr, qui n'incarne pas Tony Stark, il l'est tout simplement. Chris Hemsworth, qui est trs bon dans le rle de Thor: vaillant, gentil, mme un peu naf notamment avec Loki  qui il voue malgr tout un amour fraternel trs touchant pour ma part. Mark Ruffalo qui incarne trs bien Hulk (et j'ai vu aussi la version avec Edward Norton) trs humain, mis  part quand son double vert dbarque. Chris Evans, peut-tre pas le meilleur acteur au monde mais qui joue bien son rle de Captain America, un peu dpass par son temps,qui est en quelque sorte le chef du groupe (c'est quand mme le plus vieux aprs tout!) il rgle les conflits de ses cadets, 
spoiler: 
par exemple Iron Man et Thor qui se battent dans la fort et Rogers arrive pour les stopper
. Scarlett Johansson trs juste en super-espionne, capable de mener  bien toutes les missions qui lui sont confies: 
spoiler: 
convaincre Banner de se joindre  eux, trouver pourquoi Loki est le seul  vouloir rester dans sa cage...
. Jeremy Renner, un bon acteur qui lui aussi est bon en super-espion, mme si c'est un peu regrettable de ne pas le voir normment dans le film. Samuel L. Jackson lui aussi parfait en chef du Shield charismatique et enfin Tom Hiddleston dans le rle de Loki, le ""super-vilain"": merveilleux acteur pour ma part, qui joue trs bien le mchant qui en fait ne l'est pas tant que a mais qui est surtout malheureux et jaloux de son frre Thor, je trouve qu'il excute notamment trs bien les scnes o Loki s'nerve ou celles o il est triste, mme si certaines sont feintes: 
spoiler: 
quand Thor essaye pour la nime fois de le raisonner et Loki fait semblant d'aller dans son sens pour finalement le planter
, c'est pourquoi d'ailleurs je ne comprend pas les critiques sur son jeu qui pour moi est irrprochable, 
spoiler: 
la scne de Thor, o Loki s'explique avec Odin et o on dcouvre par la mme occasion qu'il est en ralit le fils de Laufey est ultra touchante tellement on ressent le dsespoir dans sa voix et ses paroles
.Tout a saupoudr d'humour, de magnifiques effets spciaux, d'un scnario certes simple mais trs efficace, d'une bonne BO et vous obtiendrez un des meilleurs films de super-hros (sinon le meilleur)  voir et  revoir!";22/04/2013;https://www.allocine;130440;Action, Amour, Suspense;0.018040236085653305;0.2807316184043884;0.701228141784668
id203;3,5;"Quand on se retrouve devant un film comme Avengers on est prit par plusieurs craintes avant de visionner le film. La premire est de se retrouver encore une fois devant la Bande Annonce pour un autre film comme ce ft le cas pour les prcdentes productions Marvel mettant en scnes les super hros que l'on voit dans ce film. Une autre crainte vient de la profusion de personnages qui peut tre mal gre  l'cran ou pire que l'on voit l'ensemble des protagonistes s'clipser pour mettre davantage en avant le protagoniste le plus ""rassembleur"" pour le public. Et la dernire crainte vient du ralisateur qui n'avait pas encore convenablement fait ses preuves sur grand cran avec un film  trs grand spectacle ce que l'on tait en droit d'attendre pour ce Avengers, donc pour le coup on pouvait craindre un certain manque d'ambition visuelle.Et bien pour tout dire,  l'issue du visionnage de ce film, toutes mes craintes ont t renverses. C'est ultra spectaculaire et vraiment bien film donnant pour le coup de bonnes leons de mises en scne de l'action  certains. Joss Whedon m'a ici bien surpris avec son style dynamique mais aussi trs fluide et ce qu'il en soit de la mise en scne ou  du scnario. Bien sur ce dernier est loin d'tre irrprochable, constitu de part et d'autres d'normes facilits ou d'incohrences, de plus il est loin d'tre original. Mais toutefois il a un norme mrite : se laisser suivre et surtout prsenter quitablement ses personnages en rservant  chacun son moment. En effet si le reproche que l'on peut faire  ce genre de film runissant des ""Dream Team"" est de souvent laisser sur le carreau l'ensemble du cast pour ne mettre en valeur qu'un acteur, ce n'est pas vraiment le cas ici. Chacun  son rle  jouer, son entre classe et ses punchlines piques... mme si il faut le reconnaitre mais pour ce dernier point c'est sans doute Tony Stark/Iron Man qui a les meilleurs.Cela m'offre une transition pour parler d'un autre point : l'humour. Parfaitement distill, jamais lourdingue ou intervenant tels un chevaux dans la charcuterie ou telle cette expression nullissime. On se marre et faut le dire que c'est fun tout a ajoutant encore plus  la dimension de parfait divertissement dj bien supporte par son ct ultra spectaculaire. Et l j'en viens  donner la plus grande qualit  ce Avengers: on passe un p*tain de bon moment tout simplement.Certes les pro Cahier du cinma vont gueuler devant ce condens d'entertainment bien Ricain, mais les autres un peu moins pisses froids ne pourront que jubiler devant un tels spectacle parfaitement calibr pour divertir son spectateur. Mais ce n'est pas pour autant qu'il se cache pas derrire cet aspect pour lgitimer un manque de finition artistique comme c'est trop souvent le cas avec ce genre de films (Stephen Sommers, Roland Emmerich oui vous tes viss). En clair on ne nous prend pas non plus pour des cons et on nous donne exactement ce que l'on nous avait promis et a donne un excellent film.Du trs beau boulot.";20/10/2015;https://www.allocine;130440;Action, Amour, Suspense;0.06200285255908966;0.7819051146507263;0.1560920625925064
id204;4,5;"Cela m'arrive rarement, surtout en ce moment, mais l, je crois que je vais tre oblige de rejoindre l'avis gnral : j'ai ador. La premire partie du film est vraiment intressante, car elle nous propose une redcouverte de tous les Avengers sparment, puis en tant de groupe. Ils essayent de collaborer, de s'entendre, de mettre leur ego de ct, et nous les observons tenter de former une quipe que Banner lui mme dfinit de ""bombe  retardement"". Malgr quelques longueurs, les motivations, les faiblesses et les forces de chacun sont dveloppes d'une manire trs crdible et s'accordent pour finalement se complter. Et c'est justement cela qui fait la force de la deuxime partie : outre une avalanche d'effets spciaux plus impressionnants les uns que les autres, les Avengers nous propose une incroyable dfinition de l'esprit d'quipe. Lors de la sublime bataille finale dans un New York dvast, ces supers hros anticipent les mouvements de leurs partenaires, coordonnent leurs attaquent, se protgent les uns les autres, et nous offrent un spectacle hallucinant. Ma scne prfre est d'ailleurs celle o la camra tourne autour du cercle qu'ils forment, car cela rsume parfaitement l'entente et la parfaite comprhension qu'ils ont russie  crer entre eux. Et puis, cerise sur le gteau, l'humour est toujours trs prsent. Que demander de plus ? Alors, si vous n'avez pas encore vu cette merveille cinmatographique, n'hsitez plus un instant !";16/08/2013;https://www.allocine;130440;Action, Amour, Suspense;0.07651576399803162;0.789125382900238;0.13435886800289154
id205;5;"""Avengers"" ou le film de super-hros le plus russi. Aprs les films de prsentation des diffrents vengeurs (en solo) qui taient plutt bons, Marvel lance le film qui va bouleverser le monde des super-hros en les regroupant chacun dans un seul et mme film o ils doivent travailler en quipe pour sauver la Terre de la domination extra-terrestre. Bien sr, les ego de chacun ne vont pas faciliter la cohsion de l'quipe.  Avengers  russi le pari fou de plaire  ceux qui ont aim (ou pas) les films en solo mais de plaire galement  ceux qui n'ont vu aucun de ces films ""prparatoires"". Il n'y a en effet pas besoin d'avoir vu les films de la phase 1 de Marvel pour apprcier cette runion de super-hros. Il reste tout de mme prfrable d'avoir dj vu ces films avant de se lancer dans Avengers mais ce n'est pas ncessaire et c'est tant mieux. Nanmoins, bien que ce film ne dpende pas des autres, il permet tout de mme de relier les super-hros et leurs histoires sans que celles-ci n'influencent le rcit (sauf pour Thor). Mais Avengers ne se rsume pas  une simple runion de super-hros qui font connaissance, ce blockbuster avait beaucoup de potentiel avec tous ces personnages hroques et Joss Whedon a parfaitement su l'exploiter. Les films en solo taient divertissant et avec de bons effets spciaux mais Avengers les surpasse tous largement. Il y a deux grandes scnes de combat dans le film et chacune est spectaculaire. Cependant, l'affrontement final est dantesque ! Les effets spciaux sont sublimes, le spectacle grandiose et la mise en scne (avec un plan-squence regroupant tous les hros) impeccable. Rien que pour cette scne incroyable, Avengers mrite d'tre considr comme tant l'un des plus gros et meilleurs blockbusters de tous les temps. L'un des risques tait que l'un des personnages ait une trop grande importance et qu'il fasse ainsi de l'ombre aux autres. C'est un peu le cas, Hawkeye (Jeremy Renner) a moins d'importance que les autres mais dans l'ensemble, chacun a sa part  jouer dans le rcit. Joss Whedon a surprit tout le monde en russissant cet exploit incroyable. Il a aussi permit d'ajouter de nombreuses touches d'humour dans certaines scnes o on ne s'y attendait pas. ""Avengers"" est un film de super-hros qui ne se prend pas au srieux, qui fait parfois rire mais surtout qui merveille toujours, mme aprs l'avoir vu et revu des dizaines de fois";01/06/2014;https://www.allocine;130440;Action, Amour, Suspense;0.044341523200273514;0.8323822021484375;0.12327629327774048
id206;5;"En dbut d'anne 2012 jamais vous ne m'aurez entendu dire que j'attendais ce film avec impatience. Pourtant, les excellentes critiques presse et spectateur m'ont vraiment donn envie de le voir. Au moment de la sance je n'avait vu ni ""Captain America"" ni ""Thor"" et n'tant pas vraiment un fan de l'univers Marvel et des comics, je dois avouer qu'au dbut du film j'tais un peu largu par l'histoire (qui suit celle des 2 films cit prcdemment). Mais une fois tout les Avengers runis je peux vous garantir que j'ai pris mon pied. Une belle bande de hros dans un film vraiment excellent. Robert Downey Jr et son personnage de Tony Stark est toujours aussi charismatique et est trs clairement le leader de cette jolie bande. On rit, on flippe (un petit peu) et on est poustoufl par la superbe bataille dans les rues de New York (avec notamment un plan squence en plein combat absolument gnial). En bref, ""Avengers"" tait un pari haut combien risqu mais que Joss Whedon a russi haut la main en nous offrant un des meilleurs Blockbuster de 2012 (Avec ""The Dark Knight Rises"" ) .";02/04/2018;https://www.allocine;130440;Action, Amour, Suspense;0.18859106302261353;0.7111632823944092;0.1002456545829773
Visiteur;3;Le meilleur film de marvel peut etre. Certes, c'est loin d'etre un scenario en bton, Mais les dialogues avec humour, l'action et le spectacle y sont. Runir pas moins de 6 super-hros, c'etait impossible y'a une dizaine d'anne... On retrouve le Hulk le plus convaincant.;06/01/2016;https://www.allocine;130440;Action, Amour, Suspense;0.04062265157699585;0.7733026146888733;0.18607476353645325
id208;4,5;Film de clture de la Phase 1 de Marvel, premier film de super-hros  en runir six  la fois, troisime plus gros succs du cinma, bref Marvel a russi son pari de runir le plus clbres super-hros de son univers. Lorsque Nick Fury, le directeur du S.H.I.E.L.D., lorganisation qui prserve la paix dans le monde, cherche  former une quipe hors du commun pour empcher linvasion et la destruction de la Terre par Loki qui a russi  semparer du Cube Cosmique et de son pouvoir illimit avec son arme de Shitoris, Iron Man alias Tony Stark, Captain America alias Steve Rogers, Thor, Hulk alias Bruce Banner, La Veuve Noire alias Natasha Romanoff et il de Faucon alias Barton rpondent prsent. Mais les Avengers ont beau former la plus formidable et puissante des quipes, ils leur reste encore  apprendre  travailler ensemble, et non les uns contre les autres. Le plus grand des combats de tous ces hros ne se gagnera pas en solo cette fois si mais en quipe. Sorti en 2012, Avengers tait un des films le plus attendus de lanne car rassemblant ( enfin ) de nombreux super-hros dans un seul et mme film, de quoi faire fantasmer les fans de comics et de films de super-hros. Et bien Marvel a russi le challenge car le film a rcolter plus dun milliard de recettes mondiale se classant ainsi troisime plus gros succs de tous les temps derrire Titanic et Avatar de James Cameron. Confi  Joss Whedon, un ralisateur venu du monde des sries tlvises qui a notamment mit en scne de nombreux pisodes de la mythique srie Buffy contre les Vampires, le projet Avengers avait de quoi attiser la curiosit, dj sur le papier comme tant LE film de super-hros mais aussi comme tant le premier film de Whedon au cinma qui se retrouve  la tte dune des plus grosses productions de lanne 2012 avec un budget approchant les 220 millions de dollars ! Mais le rsultat vous le connaissez dj, avec un succs plus que pharaonique Avengers assure  Marvel Studios la place numro une en matire de studios producteurs de films de super-hros, et oui mme devant DC Comics qui possde tout de mme sa grosse trilogie Dark Knight de Christopher Nolan. Si les studios Marvel passent devant DC Comics cest quils ont russi en lespace de quatre ou cinq ans  monter le projet Avengers alors que DC Comics peine  mettre en scne son film choral : Justice League rassemblant entre autre Batman, Superman, Wonder Woman, Green Lantern et Flash. Mais pour revenir  Avengers il faut dire que nous avons l un film vraiment fun et explosif o tous les ingrdients du film de super-hros par excellence sont l : un bon scnario mme si ici il est trs mince, des scnes daction explosives, des personnages trs attachants, bien crit et interprts, de lhumour, des effets spciaux  couper le souffle, une ralisation dynamique, bref Avengers cest du pur divertissement  la sauce Marvel et pour tout le monde ! Si vous cherchez un scnario complexe et intressant vous passerez peut-tre votre chemin et irez voir le tryptique de Christopher Nolan consacr  Batman car ici Avengers en possde un, certes trs intressant pour moi car fan des films Marvel, mais tout de mme ultra-light o une grosse invasion extraterrestres se prpare pour dtruire notre bonne vieille Terre et une quipe de hros exceptionnels est constitu pour riposter et dfendre la plante. Aprs il reste toujours les sous intrigues qui rythme lhistoire comme larrive de Loki sur Terre, la convocation des Avengers par le S.H.I.E.L.D., lattaque de lhliport par les mchants, la division de notre groupe de hros car msentente et le grand final avec une bataille spectaculaire denviron trente minutes dans Manhattan o immeubles, routes, voitures, vaisseaux extraterrestres sont rduits en poussire par nos super-hros prfr. Toutes ces sous intrigues sont relies en une et seule mme histoire par ailleurs excellente. Le film ressemble peut-tre fortement au film type de cration dun groupe de hros, dinvasion extraterrestres et de destruction massive mais on sen fiche puisque lessentiel et lobjectif numro un sont l : divertir ! Joss Whedon a donc russi  donner vie  ce film spectaculaire et trs attendus au tournant car six super-hros dans un seul et mme film ctait du jamais vu jusqu prsent ! Le ralisateur du petit cran matrise parfaitement son film, consacre assez de temps pour chaque personnages et  laction mme si la bataille finale parat parfois un peu longue avec ses multitudes dexplosions et destructions. Whedon a su mettre du dynamisme, du spectaculaire et de lhumour dans son film ce qui en fait dsormais une uvre culte du film de super-hros. Pour ce qui est des liens avec les films de la Phase 1 on retrouve beaucoup de rfrences entre les quipements de lH.Y.D.R.A. du film Captain America - First Avengers, le Cube Cosmique, les valuations de Tony Stark prsentes  la fin dIron Man 2 : pas fait pour travailler en quipe, narcissique et en passant par les allusions  la destruction dHarlem de LIncroyable Hulk et par les retours de diffrents personnages tels Natasha Romanoff, Nick Fury, lagent Barton, Loki, Pepper Potts, lagent Coulson et le scientifique Erik Selvig. Bref Avengers est un film de conclusion de la Phase 1 comprenant prcisment Iron Man, Iron Man 2, Thor, Captain America - First Avenger, LIncroyable Hulk et bien sur Avengers o tous les super-hros sont rassembls. Mais pour termin cette critique je conclurais sur la plus grande force du film : son casting. Accompagn dune formidable distribution dacteurs tous excellents, le film Avengers possde un charme que certains autres films de super-hros nont pas : des personnages hauts en couleur aux personnalits bien crites et surtout ils sont interprts  la perfection. Avec Robert Downey Jr., Chris Evans, Chris Hemsworth, Mark Ruffalo, Scarlett Johansson, Jeremy Renner, Tom Hiddleston, Samuel L. Jackson, Clark Gregg, Stellan Skarsgard et Gwyneth Paltrow, Avengers possde un des meilleurs casting de lanne 2012 et quun film de super-hros puisse avoir. Pour conclure je dirais que le film de Joss Whedon est excellent, fun, jouissif et quil deviendra surement au fil des annes un classique du genre.;06/11/2013;https://www.allocine;130440;Action, Amour, Suspense;0.03349588066339493;0.8478585481643677;0.1186455711722374
id209;4;N'ayant pas vu Iron Man, Hulk, Captain America et Thor je suis quand mme all le voir !! D'ailleurs il n'y a pas forcment besoin d'aller les voir avant de voir celui-l on n'est pas perdu du tout mais bon si on peut les voir avant c'est toujours mieux mais si vous connaissez un minimum les personnages a le fait.En bref c'est un trs bon film, une bande son correcte signe Alan Silvestri de qui on doit les Retour Vers Le Futur, Seul Au Monde, Le Ple Express, Abyss, Forrest Gump et bien d'autres. Une bonne pliade d'acteurs avec entre autre Jeremy Renner, Scarlett Johansson, Chris Hemworth, Robert Downey Jr  Un film  voir.Je lui mets 8/10 !!;23/09/2012;https://www.allocine;130440;Action, Amour, Suspense;0.040001627057790756;0.7029290795326233;0.25706928968429565
id210;4,5;"C'est un (trs) bon film de super-hros que nous offre Joss Whedon. Un film qui permettrait de faire gagner beaucoup d'argents, mais aussi  faire runir nos hros prfres, et a, c'est franchement super. Quel joie de voir nos amis se disputer pour simple raison de jalousie!!! Il y'a juste quelque chose qui m'as exaspr, c'est un peu des fois la lenteur du film, et puis tout  coup, les scnes d'actions surviennent immdiatement. Cela je n'ai vraiment pas aim, ce ""super-placement"" de scnes dont on ne comprend pas automatiquement le besoin. C'est peut-tre pour a qu'il est aussi long? (avis personnel).";14/12/2012;https://www.allocine;130440;Action, Amour, Suspense;0.1000690758228302;0.7796630859375;0.12026787549257278
id211;5;Aprs avoir porter les X-Men sur grand crans, voici les Avengers qui sont ports  l'cran. Le fantasme de pas mal de fan de comics qui est port  l'cran ! A t'il russis son paris d'tre le meilleur film de super hros de tous les temps ? Ben ...on va voir a.L'histoire se passe quelques temps aprs le rveil de Captain America dans le monde moderne. Alors que le Docteur Herskin et quelques scientifiques mnent des expriences sur le Tesseract, Loki asservit quelque soldat et l'agent Barton (Hawkeye) afin de le vol pour un mystrieux commanditaire. Nick Fury dcide donc de rassembler une quipe de surhommes que sont Captain America, le docteur Bruce Banner et Tony Stark alias Iron Man afin de le retrouver. Mais ils seront confronts  Thor qui lui aussi est  la poursuite de Loki et un plan d'invasion plus ambitieux qu'ils n'auraient jamais souponn.Ce film est l'un des plus grands films d'adaptation de Super-hros qui m'a t donn de voir. Il est certes en dessous de The Dark Knight, X-Men et V pour Vendetta, mais n'est pas loin derrires. La ralisation est tout juste gnial et la 3D bien exploite. L'histoire et l'ambiance des Avengers vraiment bien retranscrite et le scnario, certe simple mais vraiment prenant. J'ai mme reconnu les styles des films des annes 90. Oui ce film est gnial  ce point.Je n'ai trouv qu'un seul dfaut que beaucoup de dtracteurs de ce film (qui reprochent son scnario simpliste ou l'ambiance old school ouais je sais), n'ont pas relev. Et qui n'enlve pas grands choses au film. Les personnages ne sont pas tous dvelopps. Ceci dit ce n'est pas un problme pour Iron Man, Captain America, Thor ou mme Hulk. En effet ce sont des personnages dj construit  travers les films prcdents qui ont dj une personnalit bien dfinie. Il en va de mme pour Loki . Par contre pour Hawkeye et Black Widow, c'est un peu plus gnant. Black Widow tait trs secondaire dans Iron Man 2 et mis  part qu'elle tait danseuse, on ne sait pas grand choses d'elle dans le film. Pareil pour Hawkeye qui n'tait juste camo dans Thor. Les seuls dvelopps, ce sont l'Agent Coulson, qui sera encore plus dvelopp dans la srie Marvel's Agent of S.H.I.E.L.D et Nick Fury. Ouais si on regarde bien, c'est un film centr en partie sur le personnage de Nick Fury plus sur les Avengers. Mais l il y a une logique. Dans la mesure ou Nick Fury du film est calqu sur le Nick Fury de l'Univers Ultimate, lui aussi  l'origine de l'quipe, il tait normal que le film gravite plus autour de lui. Mais c'est dommage qu'il ne gravite pas plus du cot de l'quipe comme pour Watchmen ou X-Men.Maintenant, j'aimerai tordre le coup  certaines mauvaises critiques de ce film disant que ouais il est nul car au moins le scnario de The Dark Knight tait plus sombre, ou parce que Iron Man fait trop d'humour etc etc. Il faut faire vraiment la distinction entre les super-hros Marvel et super-hros DC. Les super-hros DC sont avant tout des super Hros  l'ancienne, srieux , droit tout ce que vous voulez. Bref ce sont des super-hros exemplaires. Les super -hros Marvel, ce sont des super-hros dcomplexs, qui ne se prennent pas toujours au srieux et qui sont querelleur. C'est pour a qu'il est plus concevable de voir Thor foutre une rouste  Iron Man sans se poser de questions ,ou Hulk donner un coup de points  Thor. L'univers Marvel ou on peut voir un Wolverine envoy promener quelqu'un qui n'aime pas ou Spider-Man faire des vannes. Et ce film l'a bien compris (d'ailleurs presque tous les films Marvel l'ont bien compris, il l'ont compris ds Blade ! Bref, ce film est n'a pas vol son succs, un vrai chef d'oeuvre de film de super-hros. Pas aussi grands que The Dark Knight ou V pour Vendetta (ou mme le Batman de Burton si si !), mais pas loin derrire.;27/12/2014;https://www.allocine;130440;Action, Amour, Suspense;0.06553911417722702;0.818343460559845;0.11611742526292801
Visiteur;5;Une Vritable Tuerie. Le Ralisateur Joss Whedon nous livre un Gigantesque Cross Over qui runit pour la premire Fois les Super Hros dans un seul et mme Long Mtrage qui est parvenu a faire un norme Carton Plantaire et qui ravit le Public et la Presse a l'unanimit. Pour Commencer la Ralisation est Monumental avec notamment des Plans Squences Renversantes qui dispose d'un Esthtisme ahurissante et qui est servi par une BO majestueuse signe Alain Silvestri qui livrent des partitions musicales qui donne le frisson.Ensuite le Scnario est Prenant du dbut  la fin avec de multiples rfrences aux Comics et aux films du Marvel Cinmatic Universe qui sont parfaitement distiller tout au long du film,ajouter a tout cela des Effets Spciaux Spectaculaires qui en met plein les mirettes mais aussi grce a une multitude de Scnes devenues Cultissimes tels que les nombreuses Squences D'Actions qui sont Rejouissantes a souhait et qui coupe littralement le souffle avec en prime une Bataille Finale ahurissante qui est d'Anthologie et qui fait partie comme l'une des meilleurs dans l'histoire du cinma tout en n'oubliant pas quelques notes D'Humour Mordantes qui est parsem de Rpliques Croustillantes qui donne dans l'ensemble une vritable nergie au long mtrage. Enfin on retrouve avec une immense joie les personnages phares du Marvel Cinmatic tels que le groupe de Super Hros qui est composer de Iron Man,Captain America,Thor,Hulk,La Veuve Noire et Le Faucon qui est forment une quipe de choc ou chacun a son heure de gloire sans jamais tre mis de cot avec une interprtation formidable de leurs interprtes respectives mener par Robert Downey Jr,Chris Evans,Chris Hernsworth,Mark Ruffalo,Scarlett Johansson et Jeremy Renner qui sied a merveille dans la peau des Super Hros hors du commun qui sont seconder par d'excellents Seconds Roles tel que l'Imposant et mystrieux Nick Fury qui est jouer a la perfection par l'excellent Samuel L Jackson qui voit son rle prendre plus d'importance dans ce film aprs ses apparitions surprises dans les autres films de la Phase 1 tout en tant soutenu par son homme de confiance en la personne de l'Agent Phil Coulson qui est parfaitement jouer par Clark Greggs ainsi que la ravissante agent Maria Hill qui fait une entre fracassante dans le film par l'actrice Cobie Smulders qui doivent tous ensemble faire face a un Adversaire de Choc en la personne du Malicieux et Charismatique asgardien Loki qui est formidablement jouer par Tom Hiddleston qui est patant dans la beau de ce Bad Guy Complexe et Puissant qui entre au panthon des meilleurs mchants des films Marvels. En Conclusion,Avengers est un vritable Ovni cinmatographique en tant a la fois Spectaculaire,Drle et Jouissif qui ravira a n'en pas douter les fans de Comics et de Super Hros tout comme les non initis qui seront aux anges avec ce qui est considr comme l'un des Meilleurs Films de Super Hros depuis Spider-Man qui parvient par la mme occasion a conclure en beaut la phase 1 qui promet une phase 2 et 3 phnomnale.;07/09/2015;https://www.allocine;130440;Action, Amour, Suspense;0.05007888004183769;0.8405287265777588;0.10939235240221024
id213;4;Un trs bon film vraiment spectaculaire avec de trs grands super hros du formidable univers Marvel qui sont runis pour la premire fois !L'histoire est trs satisfaisante et Robert Downey Jr., Chris Evans, Mark Ruffalo (qui est assez plaisant pour remplacer Edward Norton) et Chris Hemsworth restent trs convaincants dans leur rle, le principe de regrouper Iron Man, Hulk, Thor et Captain America est absolument trs bien pens et n'oublions pas Scarlett Johansson et Jeremy Renner qui interprte les performants Black Widow et Hawkeye qui sont trs convenables et qui ont aussi leur intrt !On retrouve Tom Hiddleston qui incarne toujours le terrible mchant Loki qui est encore trs satisfaisant et que l'on avait dcouvert dans Thor mais l, il est plus redoutable et tous les autres acteurs sont trs corrects !Les Chitauris sont convenables et trs bien labors, les Leviathans sont vraiment trs impressionnants et trs bien conus et les images sont trs bonnes !Les effets spciaux sont absolument top et les dcors sont trs bien !La ville de New York est apprciable et les costumes sont trs efficaces !Certains acteurs restent bien maquills et les objets, quipements et matriaux technologiques sont vraiment fantastiques, le sceptre de Loki est classe et la tour Stark est trs convaincante.LHliporteur du SHIELD est trs bien fait et les vhicules volants sont bien raliss.L'ambiance est plaisante et les musiques sont trs bien composes comme pour le fabuleux thme principal !Les scnes d'action sont juste super comme pour la bataille finale  New York qui est poustouflante, on en prend plein la vue !Un film  grand spectacle donc trs russi, cest explosif avec un casting absolument gnial !Un vrai plaisir de voir ces Avengers ensemble !;15/06/2020;https://www.allocine;130440;Action, Amour, Suspense;0.026767875999212265;0.7376183867454529;0.23561379313468933
id214;4,5;"Une bien agrable surprise que cet ""Avengers"". L'histoire est pas mal, la mise en scne dense, parfaitement matrise et bien rythme. Les scnes d'actions sont spectaculaires et les effets spciaux poustouflants, sans parler de la vertigineuse confrontation finale totalement dcoiffante. C'est plein d'humour  l'instar des changes verbaux entre Robert Downey Jr et Chris Evans et du face--face irrsistible entre Hulk et Loki. Par contre, les personnages de Black Widow et Hawkeye, indpendamment de la qualit de leurs interprtations, sont lgrement en retrait (par manque de popularit ?) par rapport   Iron Man, Captain America, Thor et Hulk. Constatation similaire en ce qui concerne le ""mchant"" qui aurait mrit un bien meilleur dveloppement. Par ailleurs, il faut relever que Mark Ruffalo incarne le Dr Banner et le gant vert de manire fort convaincante. Marvel et Josh Weldon ont donc russi leur pari en nous offrant un film vraiment fun.";17/03/2014;https://www.allocine;130440;Action, Amour, Suspense;0.0620640404522419;0.7952892184257507;0.14264672994613647
id215;5;"Je viens ici faire mon maculpa : ""Avengers"" est vraiment un film super gnial ! Je fais officiellement partie des nouveaux fans des films Marvel. Pourquoi, parce que j'ai redcouvert ce film  l'aune de la vision des films qui l'ont prcd. Lorsque j'ai vu ce film au cinma, je n'avais vu ni ""Thor"", Ni ""Captain America"". Conclusion, je n'avais rien compris  cette histoire de cube bleu et du type  corne venu de l'espace pour le piquer. Tout me semblait tomber comme un cheveux dans la soupe. En fait, il n'en tait rien. Tous ces films tissaient une toile (historique et relationnelle entre les personnages) qui allait trouver sa conclusion dans ce ""Avengers"" absolument rjouissant en tout point. Le film est lger, drle, spectaculaire, et trs 80's dans sa faon de donner du spectacle mais jamais au dtriment des personnages qui sont trs bien dvelopps et donc particulirement attachants. Vivement les suites  venir (en solo et en groupe) c'est tout ce que je peux dire en inclinant la tte. Faute avoue est  moiti pardonne non ?";03/11/2013;https://www.allocine;130440;Action, Amour, Suspense;0.04282835125923157;0.6836473941802979;0.2735242247581482
id216;1,5;Voil maintenant cinq ans que les studios Marvel faisaient patienter les fans de leurs adaptations de comics en multipliant, au risque de les bcler, les franchises dans lattente de ce cross-over entre leurs personnages. Cest donc bien lapothose du film de super-hros que lon esprait y trouver, mais ce quen a fait Joss Whedon nen est en fait quun vague pastiche qui ne saura rjouir que les geeks qui, comme le ralisateur, rvait depuis longtemps de voir leurs hros enfin runis dans une histoire multipliant les rfrences  la clbre franchise (dont le camo de Stan Lee devenu un clin dil redondant). Aprs une scne douverture dans laquelle laction bien rythme tait prometteuse, Whedon nous met au point un scnario digne des sries pour adolescents sur lesquels il a essentiellement travaill, dans lequel les supers-gentils, qui ne sont plus des caricatures de ce quelles taient dans leurs propres films, commencent par se chamailler comme des gamins avant de commencer  se battre contre des super-vilains aux looks encore plus risibles mens par le personnage de Loki qui perd sa prestance initiale pour ressembler  un mchant de Bioman. Au court dune construction narrative dune simplicit digne dun jeu de plateforme, les combats sont videmment des prtextes  des scnes spectaculaires qui eux-mmes justifient ce budget colossal. Lhumour que le ralisateur a voulu donner  son film est si pesant que  le scnario na plus de place pour donner une quelconque impression de grandeur dramatique et de psychologie  ses personnages. Alors videmment pour ne pas froisser les amateurs de tel ou tel personnage, on leur a donn  tous un niveau quivalent quand ils se battent entre eux, au risque dincohrences scnaristiques ridicules, mais aprs tout ce qui compte cest que quand ils sont unis quils sont encore plus forts, belle morale pour une production Disney, non? Car oui, il sagit bien dun Disney, si vous en doutez demandez-vous pourquoi, dans les scnes de destruction massive, rappelant les navets de Michael Bay, on ne voit jamais un civil se faire ne serait-ce que blesser. Tandis que les fans de comics sont aujourdhui diviss quant  savoir si Avengers est un hommage ou un affront  ses sources dinspiration, aucun ne peut nier que lapparition surprise de Thanos en post-gnrique ne lui fait impatiemment attendre sa suite.;01/04/2013;https://www.allocine;130440;Action, Amour, Suspense;0.08005367964506149;0.8103115558624268;0.10963474959135056
