ID Utilisateur;Note;Commentaire;Date de publication;URL de la critique;id du film;Titre du film;Date de sortie;Genre 1;etoiles_ia
id766;4,0;Faut dire qu'à la vue du sujet traité, je m'attendais à une sorte pseudo-documentaire réaliste et probablement ennuyeux. Les favelas du Brésil, a priori ça n'est pas le genre de thèmes que j'apprécie. Sauf que. Le talent de Meirelles me prouve le contraire.Des années 60 jusqu'au années 80, le spectateur suit les aventures de petits malfrats dans La Cité de Dieu, une favela de Rio de Janeiro où règnent la misère, la violence et la drogue. Le début se veut plutôt léger, assez drôle, et la voix-off du personnage principal, Buscapé, nous présente une galerie de personnages charismatiques qui évolueront tout au long du film : Béné, Zé Pequeno, Cabeleira, etc. Le film est découpé en chapitres d'une durée variable, chacun avec son thème, ses personnages, son ambiance. A la nostalgie et la légèreté de l'enfance succède la plénitude de l'adolescence et les premiers amours puis la découverte du côté sombre des favelas, au travers de la montée en puissance d'un chef de gang particulièrement violent et stupide, fil rouge en quelque sorte du film, et autour duquel tournera la majorité du scénario.Le montage du film a choqué certaines critiques. La réalisation est épileptique, clipesque pour reprendre un néologisme courant depuis la fin des années 90 et la génération MTV, le réalisateur aime se regarder filmer. L'image est proprement sublime, la photographie impressionnantes avec ses couleurs chatoyantes, la musique typiquement locale ajoute à cette ambiance atypique, parfaitement retranscrite. Ce qui peut faire penser à du Tarantino. Qu'on fasse un truc aussi fun d'un sujet aussi grave a dérangé pas mal de monde, donc.Pourtant, le film se veut aussi pertinent et dénonce sans clichés la violence des favelas, la corruption des forces de l'ordre et l'hypocrisie générale du système au travers de scènes chocs, notamment une des plus connues, mal interprétée par ceux qui n'ont pas vus le film, et que je ne dévoilerais pas ici pour qu'elle ne perde pas de sa saveur. Violent, La Cité de Dieu l'est, incontestablement.Passionnant, jamais ennuyeux, intelligent, délirant, émouvant, drôle, puissant, voilà un film indispensable, que j'aime à conseiller autour de moi tant la déception est peu probable.;21 avril 2014;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.55
id767;5,0;Ouah la claque ! Je suis assez bluffé du rythme, de la patte visuelle et du talent ici exprimé pour permettre cette balade incroyable dans les favelas de Rio. L’univers est riche, l’histoire est crue, mais le propos est puissant. Peu de choses à dire si ce n’est que j’ai ici à faire à un grand chef d’œuvre qui m’est très cher…;16 juillet 2014;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;3.71
id768;5,0;Monstrueux ! tout simplement une p$tain de bonne grosse claque dans la tronche. La réalisation et le rythme du film ne nous laisse aucun répit et nous prend par la main pour nous lâcher qu'au moment du générique de fin. à regarder de préférence en vost tant la vf est un peu pourris.;23 novembre 2010;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;3.62
id769;5,0;Vraiment hallucinant! L'histoire est géniale et les décors impressionnants! Les jeunes acteurs sont très bons aussi!;5 août 2010;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;1.17
id770;4,5;Une vraie claque, qui dépeint l'univers de violence dans laquelle beaucoup de Brésiliens vivent. Regardez le.;10 février 2010;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.63
id771;3,5;"La Cité de Dieu c'est la chronique sur 2 décennies de la violence dans cette favela de Rio surnommée injustement La Cité de Dieu. On y suit à travers les yeux Buscape, enfant qui se rêve photographe mais personnage malheureusement trop neutre pour qu'on puisse s'y attacher, le destin de plusieurs enfants et principalement de Ze Pequeno : gamin psychopathe, ultra-violent et colérique qui se hissera à coup de meurtres à la tête du plus puissant gang de la favela. Si on ressent fortement les influences Scorsesiennes et Tarantinesques et qu'il faut particulièrement souligner la qualité du montage qui permet d'agencer entre elles, ce qui semblent être des anecdotes séparées, pour finalement s'intégrer dans cette fresque gigantesque et ce sans jamais perdre le spectateur, on pourra reprocher la maladresse de quelques mises en scène et de certains dialogues.Mais le principal défaut de ce film, à mon sens, c'est que, pendant 2h et même pendant les 20 dernières minutes pourtant explosives, la violence montrée n'est ni esthétisée (et presque jubilatoire) comme chez Tarantino, ni choquante comme celle de Taxi Driver ou d'Orange Mécanique. Incompréhensiblement, la mise en scène de la violence ne m'a pas touché, pas interpelé. Un documentaire aurait eu plus d'effet car plus réaliste. Un Tarantino aurait rendu la violence ""sexy"". Un Kubrick l'aurait dénoncé. Et un Scorsese nous aurait trouver quelques manières de nous faire froid dans le dos. Ici la violence est acceptée et ""acceptable"", comme elle l'est probablement dans ces favelas, ce qui était peut être le but du réalisateur, mais qui finalement me laisse assez froid.Bref, si ce film ne m'a pas séduit totalement, il reste quand même un joli film.";12 mars 2014;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.43
id772;4,0;"« A la citè de Dieu, si tu te barres, t’es cuit. Et si tu restes, t’es cuit aussi »...Sèlection officielle Cannes 2002 (hors compètion) pour cette plongèe en apnèe au coeur d'une favela de Rio à travers une galerie de portraits d'enfants dèlinquants qui dèmarrent leur « carrière » dans les annèes 60! Dans ""La citè de Dieu"", il n'y a qu'une seule loi: celle de la violence...Pas de sèquences gratuites: elles renseignent sur ce qu'il se passe loin de notre continent et de notre traintrain quotidien! La duretè du propos, le traitement proche du documentaire et la virtuositè de la mise en scène (qui rappelle parfois celle de Martin Scorsese et de Kathryn Bigelow pour le montage) vous laisseront K.O debout! Une rèussite totale de Fernando Meirelles pour un film puissant qui ne correspond pas exactement à la carte postale traditionnelle de Rio et qui ose montrer l'horreur a l'ètat brute! Comme la scène des deux gamins (le choix entre une balle dans le pied ou la main) qui est d'un tel rèalisme qu'elle fait froid dans le dos! On notera pour finir une interprètation remarquable de Leandro Firmino da Hora (Petit Zè) et de ceux qui l'entourent! En particulier Alexandre Rodrigues (Fusèe, le photographe) et Phellipe Haagensen dit Benè...";9 octobre 2013;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.3
id773;5,0;Un scénario dense et passionnant, une mise en scène brillante et inspirée, des personnages haut en couleur interprétés majoritairement par des acteurs amateurs, recrutés sur place et bourrés de talent, pour un western urbain épique et culte. Attention, chef-d’œuvre !;17 décembre 2012;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;1.15
id774;4,5;Film d'une violence absolue.Ces adolescents qui s'entretuent froidement pour le pouvoir dans les Favelas, nous renvoient à notre propre sauvagerie bien enfouie au plus profond de nous.Un film magistral et traumatisant dont on ne ressort pas indemne.;5 février 2012;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.69
Visiteur;4,5;Courez le voir si la violence ne vous effraie pas. Terriblement réaliste, et magnifiquement réalisé, la Cité de Dieu traite de sujets brulants pour la société brésilienne, l'adolescence dans les favelas au contact des traffics et des gangs. Excellent film.;8 mai 2012;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;2.25
Visiteur;5,0;"En 2003, Fernando Meirelles décide de réaliser l'excellent film : ""La Cité de Dieu"". Le principal point fort de cette oeuvre est évidement son réalisme et sa crédibilité car j'imagine bien que la vie dans les favelas brésilienne doit malheureusement ressembler à ce train de vie ci ainsi qu'à cette difficulté quotidienne et c'est ce que Fernando Meirelles cherche à démontrer. En effet, cette oeuvre montre bien par exemple, le souhait des caïds à se faire respecter en utilisant tous les moyens mis à disposition tout en embrigadant n'importe quelle personne qui lui passe sous la main (même des enfants très jeune). Ils vont aller jusqu'à les soumettre jusqu'à ce qu'ils obéissent sans broncher car dans ces endroits très pauvres tout le monde veut absolument s'en sortir à n'importe quel moyen et se sentant puissant et sont pour beaucoup en quête de pouvoir en cherchant à monter en grade en suivant ces caïds qui profitent de leur naïveté. Donc ces personnes cherchent à s'en sortir mais en choisissant la solution de la facilité : la drogue, la violence ainsi que les armes. D'autres souhaitent s'en sortir en évitant d'être attiré par des faits illégaux, même s'il est parfois très dur de rester dans le droit chemin (comme on peut le voir avec le narrateur et héros Buscapé ou encore avec Manu le Coq) avec une corruption présente qui n'aide pas à s'en sortir. Bien sûr, dans ces endroits, la paix est parfois très fragile et dépend parfois de peu et parfois d'un Homme. Cependant, en dehors de cette critique sociale, Fernando Meirelles réalise cette oeuvre merveilleusement bien et raconte cette histoire également très bien par l'intermédiaire de Buscapé et met par moment en avant une critique du racisme blanc et noir. La pseudo happy end est encourageante et donne de l'espoir pour l'avenir dans les favelas où il est possible qu'un jour tout s'arrange. Donc ce film de Fernando Meirelles est en un mot excellent.";23 mai 2017;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;3.27
id777;4,0;un film coup de poing qui nous plonge dans un univers violent mais qui semble proche de la réalité.;20 mai 2012;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.55
Visiteur;4,0;"""La cité de Dieu"" c'est avant tout un film inspiré d'un roman éponyme, dont l'auteur est né dans ces Favelas et y a vu régner la criminalité et l'ascension au pouvoir de ""Dadinho"", qui deviendra le chef  de gang de la favela sous le nom de ""Ze Pequinho"". Il connaît donc parfaitement son sujet puisqu'il y a macéré dans sa jeunesse.C'est dans cette partie inconsciente de Rio de Jainero que se passe la totalité du film.Miroir de la fracture sociale entre une population pauvre vivant dans l'insalubrité, le dénuement et entourée de gangs et la classe moyenne ou aisée de Rio.On y suit le narrateur, le jeune Buscapé en tant que spectateur de la montée de la violence dans ces quartiers de la fin des années 60 jusqu'au milieu des années 70.Il souhaite un jour quitter les Favelas et souhaite poursuivre son rêve : devenir Photographe.A l'inverse son grand frère est un voyou faisant partie du ""trio ternura"" une bande de jeune commettant des vols et des braquages, ce trio sera régulièrement accompagné de deux enfants : Bené et Dadinho, ce dernier n'aspire qu'a une chose, devenir le grand manitou du grand banditisme de la cité de dieu
spoiler: 
 Le spectateur sera ensuite amené à observer au fil du temps la déliquescence de la favellas qui subit la dictature impitoyable de Ze Pequinho (ex Dadinho) qui ambitionne d'asseoir son territoire en éliminant les chefs de gangs des quartiers.
De l'autre coté de la ville, un autre jeune malfrat a son territoire, son gang, s'en suit une guerre de clans inéluctable, le tout en recrutant des enfants soldats.
Ce film dénote sans doute de la réalité des favellas durant ces années la et en particulier de cette Favelas considéré comme la plus dangereuse du Brésil. 
Comme le dit Buscapé, le narrateur et principal protagoniste durant la scène initiale du film sur laquelle on y revient en guise de concluson ""Je pensais qu'une photo changerait ma vie, mais dans la cité de dieu, si tu t'en vas, t'es mort. Et si tu restes, t'es mort aussi, et c'est comme ça depuis que je suis petit"". 
Cette phrase laissait présager la suite du film, et un destin bien funèbre pour notre jeune photographe en Herbe. 

En effet, au fil du film tous ceux qui songeaient à un avenir plus radieux en dehors des bidonvlles sont morts.
Béné et Manu le coq qui aspiraient à une vie loin de tout ce chaos finissent par périr, l'un un peu par malchance mais aussi et surtout car il côtoyait d'un peu trop près Ze Pequino et l'autre car il aspirait à la vengeance et s'était auto condamné. 
Finalement, le seul qui arrivera à se construire et faire carrière, c'est le seul qui est resté droit dans ses bottes du début à la fin, longtemps dépourvu de chance : Il n'a jamais réussi à conquérir la femme de ses rêves, il a toujours vécu dans la misère, loin de tout ces trafics, et il a fallu que la guerre de gang arrive à son dénouement pour qu'il réalise les clichés qui allaient changer sa vie.  
J'ai aimé l'intention du réalisateur, de recruter des jeunes enfants brésiliens inconnus du grands public, pour certains amateur de théâtre qui sont d'une justesse implacable, beaucoup connaissaient la misère, ce milieu, et le langage de rue qu'ils retranscrivent avec générosité. Ce film, en plus de leur offrir une visibilité, leur à permis aussi d'augmenter leurs conditions de vie grâce au cachet du film, et c'est à souligné.Point négatif principal : les scènes de poursuites qui foutent la gerbe, ok le budget est mince mais c'est très très brouillon Un film choc à ne pas mettre entre toutes les mains.";21 octobre 2019;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.52
id779;4,5;Une petite bombe ! Ce film est tellement dense en émotions, informations, rebondissements et péripéties qu'en faire une critique est quasi impossible. J'ai longtemps hésité à le voir (3-4 ans en fait!) car je ne connais pas le réalisateur ni les acteurs et j'ai préféré me pencher sur des filmo d'auteurs un peu plus fournies. Pourtant ce film est incroyable de maîtrise, avec son scénario s'étalant sur près de 10 ans, sa caméra quasi documentaire, son aspect moite, insécuritaire, violent, tous les ingrédients sont là pour une grande fresque sur les favelas brésiliennes.  Il y a quelques points qui m'ont dérangé et qui m'empêche de mettre un 5/5 tout de même. Le premier c'est que le personnage principal est extérieur à l'histoire, n'a que peu d'impact dessus. Et malgré ça son histoire va être sur-développé, notamment ses amours, alors que c'est sans intérêt. Le deuxième c'est que ce personnage raconte l'histoire en voix off. Et j'ai horreur de ça !Pour le reste c'est brillant et il ne faut pas hésiter à le voir.;25 juin 2015;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;4.65
id780;5,0;Un de mes films de chevet . Scénario tres bien ecrit réalisation inspirée acteurs a la hauteur bande son décapante , tous ces ingrédients font de ce film un chef d œuvre du septième art . Pour ceux qui ne l ont pas encore vu n hésitez pas une seule seconde .;31 août 2012;https://www.allocine;45264;Cidade de Deus;12 mars 2003;Policier;3.56
id781;5,0;Gladiator est une claque monumentale, le meilleur péplum qui existe à ce jour. Un film à mes yeux inégalé, qui m'a fait aimé le cinéma. 2h35 qui se suivent sans soucis, aucune longueur ne pointe son nez. Russell Crowe est incroyable dans le rôle de Maximus (tout simplement le rôle de sa vie). Une véritable bête de charisme qui crève l'écran, avec un Joaquin Phoenix qui est loin d'être en reste (et c'est un sacré exploit). La mise en scène est soignée en tout points (photographie, plans, découpage des combats), la musique de Hans Zimmer est somptueuse (et c'est peu dire): le compositeur nous livre tout simplement sa meilleure bande-originale, grandiose mélange entre l'épique et le lyrisme. Tout comme le film, elle est inoubliable. Le scénario est très bien écrit, avec des thèmes intéressants qui font de Gladiator un blockbuster intelligent, au delà d'être une grande histoire de vengeance et une délicieuse tragédie aux airs grecs. Le chef d'oeuvre du péplum, l'apogée de Ridley Scott ! Un film à voir et à revoir !!! Immanquable ! Mon film préféré !!!!!;20 mai 2015;https://www.allocine;24944;Gladiator;20 juin 2000;Action;1.96
id782;5,0;"Année 2000, le 21ème siècle vient tout juste de commencer. Le cinéma ne s'attend pas à ce qui se prépare. Une brise tiède fait tournoyer la poussière sur les plateaux hollywoodiens. Une tempête approche et elle apporte avec elle un renouveau que personne n'espérait. Cette tempête a un nom : ""Gladiator"". On dit que le battement d'ailes d'un papillon en Chine peut provoquer une tornade aux Etats-Unis. Ce phénomène est appelé l'effet papillon. Dans le cas présent, ce n'est pas un battement d'ailes qui a provoqué la tempête ""Gladiator"" mais le claquement de mains d'un homme : Ridley Scott. Après un passage à vide pendant une bonne partie des années 90, le cinéaste britannique revient sur le devant de la scène sur un char tiré par 4 majestueux pur-sang. Cet homme se met en tête de réaliser un péplum alors que le genre est quasiment tombé dans l'oubli à l'époque. Avec un claquement de mains, Ridley prend sa décision, engage pour la première fois Russel Crowe pour le rôle principal et nous sort un film épique, grandiose et émouvant comme on en voit peu. Russel Crowe ne sait pas encore que ce premier film sera suivi par plusieurs autres collaborations avec M. Scott. Il ne sait pas non plus que ce rôle fera de lui un acteur oscarisé et qu'il le projettera sur le devant de la scène. Russel ignore tout cela mais il se donne à fond, interprétant un général romain déchu mais qui garde toujours avec lui force et honneur pour se donner le courage d'avancer malgré les difficultés et de se venger. Il donne vie à Maximus, un héros emblématique, qu'il va imposer par sa prestance, son charisme et son talent. A ses côtés, on trouve un Joaquin Phoenix qui joue un Commodus tout en cruauté. Derrière la caméra, Scott déchaîne son talent. Sa mise en scène sublime le film. Il ne nous avait pas autant épaté et émerveillé depuis ""Blade Runner"". En privilégiant l'authenticité au spectaculaire, choisissant des paysages magnifiques, s'entourant d'une équipe qui créa des milliers de costumes plus vrais que nature et faisant une nouvelle fois appel à Hans Zimmer pour composer une BO ahurissante de puissance et d'émotion, Ridley Scott réalise un péplum unique et magique qui a lui seul redonna toutes ses lettres de noblesse à un genre tomber dans la désuétude. La tempête ""Gladiator"" souffla un vent épique qui surpris le tout Hollywood, balayant avec lui les dernières inquiétudes quant au talent de Ridley Scott et donnant une nouvelle vie à un genre qui a encore de beaux jours devant lui.";18 septembre 2014;https://www.allocine;24944;Gladiator;20 juin 2000;Action;3.65
id783;5,0;Ce péplum est sans aucun doute, le meilleur que j'ai vu, il y a de l'actions, les scènes de batailles sont biens faites, et la musique de Hans Zimmer qui est l'un de mes compositeurs préférés est magnifique. Ce film est de loin le meilleur film de Ridley Scott, Russell Crowe est parfait dans son rôle de Maximus, je dirais même que c'est son plus beau rôle. Un Chef d'Oeuvre, et un de mes films préférés, 5/5.;13 février 2013;https://www.allocine;24944;Gladiator;20 juin 2000;Action;1.29
id784;5,0;"Il est impossible de décrire toute la richesse de ce film dans une critique. Ce film est tout simplement le meilleur film de tous les temps selon moi. Il faudra bien plus d'un visionnage pour que le film dévoile toute ses richesses et sa profondeur. La meilleur description serait de dire que ""tout est dans Gladiator"". Russel Crowe tient ici le rôle de sa vie, il est né pour être Maximus. Un film inégalable!";17 mai 2010;https://www.allocine;24944;Gladiator;20 juin 2000;Action;2.11
id785;5,0;La chute de l’empire romain revisitée par Ridley Scott a remis au goût du jour le péplum au cinéma. S’il est un film qui mériterait 6 étoiles sur ce site, Gladiator est l’un des rares prétendants. Mené par une interprétation exceptionnelle de Russell Crowe (Maximus), combattant tel un mort en sursis, et Joaquin Phoenix (Commode) nouvel empereur ambigu et retors à souhait, ce chef d’œuvre bénéficie également d’une musique envoûtante (mainte fois reprise ou copiée), d’une sublime poésie visuelle, de scènes intimes et de grandes batailles épiques très riches en émotions et enfin d’effets numériques parfaits, notamment la cité de Rome, recréée de manière stupéfiante. UN CLASSIQUE A VOIR ET A REVOIR !;3 février 2012;https://www.allocine;24944;Gladiator;20 juin 2000;Action;3.36
Visiteur;4,5;Ridley Scott est un réalisateur d'exception. Ce qui le démarque c'est son talent d'adaptation à tous les genres du cinéma. On voit par exemple Blade Runner, un classique des films de science fiction des années 80, American Gangster, film sur la mafia ou encore Black Hawk Down qui raconte une mission spéciale des forces armés américaines... Gladiator est son chef d'oeuvre. Le scénario est crédible, les acteurs sont très bons, même Russel Crowe qui est remarquable dans ce rôle, et on ne s'ennuie pas pendant ces 2h40, ce qui est essentiel. Les décors et les costumes sont géniaux, fidèles et réalistes, rendant cette expérience encore plus plaisante. N'en existant pas une masse, on peut dire que Gladiator est le meilleur film du genre Péplum. A VOIR sans hésiter!! Pour ceux qui auraient aimé ce film, la Série Spartacus est très semblable, et elle est tout aussi passionnante.;7 mars 2015;https://www.allocine;24944;Gladiator;20 juin 2000;Action;1.56
id787;5,0;"**Gladiator **Si le péplum semblait avoir disparu du cinéma durant les années 2000 ce n'était sans compter l'arrivée de Gladiator ! Ce film a connu un énorme succès ainsi que de nombreuses critiques élogieuses, ce qui est très compréhensible quand on voit son niveau !Ridley Scott qui après avoir en quelque sorte révolutionné le domaine de la science-fiction (avec notamment Alien et Blade Runner) s'attaque donc à un nouveau genre, le péplum ! Scott se débrouille extrêmement bien, si bien que son film va être considéré comme un chef-d'oeuvre ! Il revisite le péplum comme personne ne l'a encore fait. Il faut dire qu'il n'y avait que lui capable de réaliser cet exploit ! C'est un des seuls à accorder de l'importance à ce genre trop peu considéré à sa juste valeur. Il a quand même réalisé 4 péplums sur sa carrière ! (Gladiator, Exodus : Gods and Kings, Robin des bois et Kingdom Of Heaven).D'une part, sa réalisation est impeccable et la photographie superbe. Les paysages sont magnifiques. La reconstitution de la ville de Rome est splendide avec son Colisée plus vrai que nature ! Les effets spéciaux et les effets sur l'image apportent une très belle dimension et rendent le film encore plus spectaculaire !On peut dire que Ridley Scott sait bien s'entourer, en choisissant Russel Crowe pour interpréter Maximus et Joaquin Phoenix dans le rôle de Commode ! Si la prestation de Russel Crowe ne nous laisse pas indifférent, elle est aussi une, voire le meilleure de sa carrière tant il est impliqué dans son rôle. Son visage est très expressif, ce qui est un atout pour un film de cette catégorie. Il a le charisme et le charme pour faire vivre Maximus, qui de général romain va tomber dans l'esclavage pour finir gladiateur. Ce rôle a certainement été un cap majeur dans sa carrière et qui l'a propulsé parmi les meilleurs de sa génération. Pour ce qui est de Joaquin Phoenix, ( que je ne connaissais pas avant Gladiator), il est également excellent ! Il joue le rôle d'un fils jaloux qui ne recherche qu'une chose, le pouvoir ! Pour lui, tout ce qui compte c'est gouverner Rome comme il le souhaite.
spoiler: 
Pour ce faire, il tuera même son propre père...
Commode est un personnage détestable et irritant, ses répliques sont absolument déplacées, il n'a aucun respect envers Maximus.
spoiler: 
Lorsque dans l'arène, il dit à Maximus : ""On m'a dit que ton fils a crié comme une fille quand on l'a cloué sur la croix et ta femme gémit comme une p***** quand ils l'ont ravagé encore et encore...et encore!""
Au delà de cet excellent casting, Gladiator possède également une des meilleures bandes originales signées Hans Zimmer ! Ses musiques se collent parfaitement aux différents contextes du film, elle donne du rythme et de la consistance. Le film aurait perdu tout son charme si il n'avait pas été accompagné par ces magnifiques morceaux ! Le thème ""Now We Are Free"" passe plusieurs fois pendant le film mais n'est aucunement de trop ! Il est justement dosé, de manière à ne pas ennuyer le spectateur.L'introduction est remarquable ! Dès le début, Ridley Scott donne le ton de son film; Réaliste, épique et violent. Les combats, qu'ils soient dans l'introduction ou dans l'arène sont brutes mais très bien réalisés. Si ce trop plein de violence ressenti pendant mon premier visionnage m'avait fait retiré une demi-étoile, lors du 2e visionnage, cette violence s'avère efficace car elle enrichit les combats. On peut donc s'apercevoir de cette brutalité qu'était tous ces combats de gladiateurs de l'époque et comme il était cruel de les enfermer dans une arène et qu'à la fin, il n'en reste plus qu'un (Non non, ce n'est pas Koh-Lanta ou Hunger Games...).Le film est divisé en 3 parties majeures, les 2 premières sont les plus courtes.La première se compose surtout de l'introduction, c'est à dire du moment ou Maximus est encore général commandant son armée.La seconde, est le passage de général en tant qu'esclave ainsi que ses débuts de gladiateur.La dernière, se passe à Rome, où Maximus et ses ""compagnons"" vont devoir battre dans le Colisée.La réalisation est efficace et permet de comprendre ainsi que de voir toutes les étapes par lesquelles Maximus sera passé. Le scénario est très bien écrit et les dialogues sont percutants. Tous ces procédés vont permettre d'apporter un point crucial pour que ce film soit aussi bon. L'émotion! Car oui, l'émotion est fort présente tout le long du film lors des confrontations entre Commode et Maximus mais également dans beaucoup d'autres moments tels queLa mort de la famille de Maximus La mort de Maximus  ...Si il fallait trouver un point négatif au film, ce serait les quelques petites longueurs mais très minimes et peu dérangeantes qui sont présentes dans le film. Cependant, c'est un film à voir en version longue (je n'ai pas vu la version courte) car elle se laisse regarder et passe très vite pour un film pas loin des 3 heures.Il faut dire qu'il y en a pour tout le monde; de l'action, de l'émotion et même de la politique. (bon, il ne faut pas s'attendre à voir débarquer François Hollande, ici il est question du Sénat de l'époquePour ceux qui ne sont pas friand de VF, celle ci est largement regardable. Les doublages de Russel Crowe et Joaquin Phoenix y sont pour beaucoup car ils sont excellents. Heureusement d'ailleurs, pour un tel film !Gladiator est une magnifique Odysée de l'antiquité, comportant des combats épiques et réalistes.
spoiler: 
On aurait pu s'imaginer une fin heureuse façon Hollywood (comme Le dernier Samourai par exemple) mais ce n'est pas le cas.
C'est une claque monumentale, ayant revisité le péplum et qui a propulsé Ridley Scott vers le haut du podium! Sans aucun doute le meilleur film de l'année 2000 et celui qui aura connu le plus de succès.Pour tous les amateurs de péplums, de films d'aventures/actions ou tout simplement de chef-d'oeuvre, ce film vous est destiné !Maintenant, il ne reste plus qu'a espérer que Ridley Scott nous refasse un excellent péplum avant de prendre sa retraite. D'ici là, Exodus peut largement nous faire patienter !";29 mars 2015;https://www.allocine;24944;Gladiator;20 juin 2000;Action;1.97
id788;5,0;"Gladiator, c'est un tour de magie signé Ridley Scott, tout simplement l'un des plus Grands réalisateurs de tout les temps. Un chef d’œuvre à part entière et très certainement le meilleurs peplum de l'histoire du cinéma. Y faire une suite aurait été inutile car tout y est abouti: du scénario au jeu très charismatiques des acteurs (Très certainement la plus grande révélation pour Russell Crowe) en passant par la bande son magistrale qui nous transporte dans l'arène avec Maximus. Le parcours chaotique d'un homme d'honneur nous est livré ici sur un plateau d'argent et nous enivre 2h20 durant. Une pure merveille intemporelle dégageant toute la puissance émotionnelle du plus grand cinéma; bienvenue dans mon top 10. Force et honneur! 5/5";23 août 2013;https://www.allocine;24944;Gladiator;20 juin 2000;Action;2.33
id789;5,0;"Ridley Scott signe ici l'un de ses meilleurs films. ""Gladiator"" est, sans aucun doutes, le meilleur péplum depuis des lustres ! Alors que ""300"" et compagnie font office de ""néo-péplum"", des films plus ""classique"" comme ""Troie"" étaient ratés... Ce film est d'un tout autre genre, classique aussi, mais virtuose et magnifique ! Russel Crowe y campe Maximus, un général Romain, puissant, intelligent et aimé de tous, qui se voit proposer la place d'empereur par Marc Aurèle, à l'heure où ce-dernier se meurt... Mais Commodus, fils de l'empereur ne voit pas ça sous cet angle, il décide donc d'arrêter Maximus afin de l'exécuter... Mais il s'échappe, avant de se faire prisonnier par un marchand d'esclaves et de devenir gladiateur... Au delà de la perfection en matière de mise en scène, de reconstitutions historiques, de décors, de costumes, de casting (...), l'histoire est absolument passionnante. Ce film m'a profondément marqué, et pourtant le visionnage ne date pas d'hier ! Bref, Ridley Scott nous fait passer un très grand moment de cinéma, en compagnie de Russel Crowe (prodigieux) et de Joaquin Phoenix (détestable à souhait, donc divin)... Extraordinaire !";14 mars 2014;https://www.allocine;24944;Gladiator;20 juin 2000;Action;1.84
